,ImageId,BuildingId,PolygonWKT_Pix,PolygonWKT_Geo,geometry,iou_score
77,AOI_5_Khartoum_img130,36,"POLYGON ((333.19 299.31 0,340.79 294.29 0,345.74 282.65 0,340.7 249.5 0,288.41 256.88 0,293.45 290.03 0,295.65 304.53 0,298.61 304.11 0,299.48 309.8 0,317.46 307.27 0,333.19 299.31 0))","POLYGON ((32.506043020000043 15.520023062000057 0,32.506000537000041 15.520001582000088 0,32.505951996000086 15.519994732000109 0,32.505949660000098 15.52001010300004 0,32.505941657000079 15.520008974000046 0,32.505935706000045 15.520048125000137 0,32.505922102000078 15.520137616000094 0,32.506063284000028 15.520157540000081 0,32.50607688700007 15.520068049000074 0,32.506063522000048 15.520036621000086 0,32.506043020000043 15.520023062000057 0))","POLYGON Z ((333.19 299.31 0, 340.79 294.29 0, 345.74 282.65 0, 340.7 249.5 0, 288.41 256.88 0, 293.45 290.03 0, 295.65 304.53 0, 298.61 304.11 0, 299.48 309.8 0, 317.46 307.27 0, 333.19 299.31 0))",0.7403148158727656
78,AOI_5_Khartoum_img130,37,"POLYGON ((380.32 228.03 0,349.13 233.24 0,346.65 233.66 0,342.81 234.3 0,334.24 235.73 0,335.94 245.2 0,344.51 243.77 0,351.15 280.62 0,354.99 279.97 0,359.05 302.51 0,361.91 304.2 0,399.45 297.93 0,391.08 251.49 0,384.74 252.55 0,380.32 228.03 0))","POLYGON ((32.506170273000059 15.520215530000049 0,32.506182198000033 15.520149314000127 0,32.506199326000058 15.520152178000115 0,32.506221905000061 15.520026793000081 0,32.50612056500006 15.52000985000007 0,32.5061128400001 15.520014430000096 0,32.506101883000056 15.520075274000071 0,32.506091503000093 15.52007353800016 0,32.506073589000074 15.520173016000134 0,32.506050450000039 15.520169147000118 0,32.506045843000031 15.520194727 0,32.506068983000063 15.52019859600013 0,32.506079363000026 15.520200331000126 0,32.50608606100009 15.520201451000066 0,32.506170273000059 15.520215530000049 0))","POLYGON Z ((380.32 228.03 0, 349.13 233.24 0, 346.65 233.66 0, 342.81 234.3 0, 334.24 235.73 0, 335.94 245.2 0, 344.51 243.77 0, 351.15 280.62 0, 354.99 279.97 0, 359.05 302.51 0, 361.91 304.2 0, 399.45 297.93 0, 391.08 251.49 0, 384.74 252.55 0, 380.32 228.03 0))",0.5666698092198986
79,AOI_5_Khartoum_img130,38,"POLYGON ((0.87 252.82 0,0.0 245.59 0,0.0 252.92 0,0.87 252.82 0))","POLYGON ((32.505145745000064 15.520148575000054 0,32.505143400015463 15.520148313694859 0,32.505143400015463 15.520168114550797 0,32.505145745000064 15.520148575000054 0))","POLYGON Z ((0.87 252.82 0, 0 245.59 0, 0 252.92 0, 0.87 252.82 0))",0.0
80,AOI_5_Khartoum_img130,39,"POLYGON ((553.42 261.76 0,546.66 213.41 0,490.11 221.32 0,496.66 269.7 0,553.42 261.76 0))","POLYGON ((32.506637632000071 15.520124437000016 0,32.506484395000037 15.520103021000111 0,32.506466693000057 15.520233648000099 0,32.506619388000033 15.520254988000103 0,32.506637632000071 15.520124437000016 0))","POLYGON Z ((553.42 261.76 0, 546.66 213.41 0, 490.11 221.32 0, 496.66 269.7 0, 553.42 261.76 0))",0.7227968096800156
81,AOI_5_Khartoum_img130,40,"POLYGON ((606.63 247.91 0,611.25 247.28 0,615.17 244.78 0,613.5 229.75 0,627.9 228.26 0,624.69 199.4 0,583.35 203.66 0,584.8 216.72 0,565.01 218.76 0,568.44 249.61 0,582.63 248.14 0,584.2 262.24 0,589.8 261.66 0,599.8 260.63 0,598.48 248.69 0,603.33 248.3 0,606.63 247.91 0))","POLYGON ((32.506781293000074 15.520161831000113 0,32.506772381000069 15.520160801000062 0,32.506759285000065 15.520159743000022 0,32.506762871000056 15.520127498000051 0,32.506735865000046 15.520124710000077 0,32.506720742000027 15.520123148000094 0,32.506716508000054 15.520161218000053 0,32.506678189000048 15.520157263000053 0,32.506668929000078 15.520240535000044 0,32.506722371000052 15.520246052000054 0,32.506718451000026 15.520281307000083 0,32.506830051000051 15.520292828000096 0,32.506838717000065 15.52021489400005 0,32.506799844000106 15.520210881000077 0,32.506804358000153 15.520170288 0,32.506793772000023 15.520163549000184 0,32.506781293000074 15.520161831000113 0))","POLYGON Z ((606.63 247.91 0, 611.25 247.28 0, 615.17 244.78 0, 613.5 229.75 0, 627.9 228.26 0, 624.6900000000001 199.4 0, 583.35 203.66 0, 584.8 216.72 0, 565.01 218.76 0, 568.4400000000001 249.61 0, 582.63 248.14 0, 584.2 262.24 0, 589.8 261.66 0, 599.8 260.63 0, 598.48 248.69 0, 603.33 248.3 0, 606.63 247.91 0))",0.4603291616701668
82,AOI_5_Khartoum_img130,41,"POLYGON ((548.1 201.82 0,546.95 191.48 0,538.2 192.37 0,539.35 202.72 0,548.1 201.82 0))","POLYGON ((32.506623260000083 15.520286275000057 0,32.506599634000082 15.520283849000029 0,32.506596544000033 15.520311788000104 0,32.506620170000105 15.520314214000145 0,32.506623260000083 15.520286275000057 0))","POLYGON Z ((548.1 201.82 0, 546.95 191.48 0, 538.2 192.37 0, 539.35 202.72 0, 548.1 201.82 0))",0.0
83,AOI_5_Khartoum_img130,42,"POLYGON ((178.66 182.32 0,137.7 189.32 0,142.4 214.88 0,137.45 215.72 0,138.76 222.81 0,145.92 261.71 0,202.72 252.0 0,195.56 213.11 0,186.83 214.6 0,185.53 207.51 0,183.37 207.88 0,178.66 182.32 0))","POLYGON ((32.50562578800006 15.520338944000068 0,32.505638491000084 15.520269930000051 0,32.505644328000059 15.520270928000084 0,32.505647851000056 15.520251786000074 0,32.505671423000038 15.520255813000071 0,32.505690752000056 15.52015079700003 0,32.505537372000063 15.52012458900006 0,32.505518044000077 15.520229605000065 0,32.505514520000084 15.520248747000075 0,32.505527890000089 15.520251032 0,32.505515188000061 15.520320046000077 0,32.50562578800006 15.520338944000068 0))","POLYGON Z ((178.66 182.32 0, 137.7 189.32 0, 142.4 214.88 0, 137.45 215.72 0, 138.76 222.81 0, 145.92 261.71 0, 202.72 252 0, 195.56 213.11 0, 186.83 214.6 0, 185.53 207.51 0, 183.37 207.88 0, 178.66 182.32 0))",0.6740213930775178
84,AOI_5_Khartoum_img130,43,"POLYGON ((547.8 189.15 0,547.01 179.65 0,534.94 180.58 0,535.73 190.08 0,547.8 189.15 0))","POLYGON ((32.506622451000034 15.520320491000071 0,32.506589879000103 15.520317980000099 0,32.506587750000037 15.520343621000054 0,32.50662032200011 15.520346132000062 0,32.506622451000034 15.520320491000071 0))","POLYGON Z ((547.8 189.15 0, 547.01 179.65 0, 534.9400000000001 180.58 0, 535.73 190.08 0, 547.8 189.15 0))",0.0
85,AOI_5_Khartoum_img130,44,"POLYGON ((324.42 185.84 0,320.27 158.81 0,268.51 166.19 0,272.65 193.21 0,274.71 206.61 0,293.29 203.96 0,294.24 210.11 0,327.42 205.38 0,324.42 185.84 0))","POLYGON ((32.506019322000071 15.52032944399999 0,32.506027424000031 15.52027668100005 0,32.505937844000144 15.520263910000127 0,32.505935296000054 15.520280502000089 0,32.505885121000084 15.520273349000128 0,32.505879566000047 15.520309521000138 0,32.505868364000072 15.520382477000048 0,32.506008119000072 15.520402401000124 0,32.506019322000071 15.52032944399999 0))","POLYGON Z ((324.42 185.84 0, 320.27 158.81 0, 268.51 166.19 0, 272.65 193.21 0, 274.71 206.61 0, 293.29 203.96 0, 294.24 210.11 0, 327.42 205.38 0, 324.42 185.84 0))",0.858882463254696
86,AOI_5_Khartoum_img130,45,"POLYGON ((408.06 151.96 0,338.49 159.91 0,339.28 166.28 0,332.05 167.1 0,339.89 230.77 0,413.04 222.4 0,407.75 179.46 0,411.81 179.0 0,409.25 158.28 0,408.85 158.32 0,408.06 151.96 0))","POLYGON ((32.506245168000092 15.520420905000114 0,32.506247283000093 15.520403730000076 0,32.506248386000046 15.520403856000078 0,32.506255275000079 15.520347901000049 0,32.506244321000096 15.520346648000125 0,32.506258597000098 15.520230709000046 0,32.506061098000053 15.520208132000102 0,32.506039932000128 15.520380026000096 0,32.506059443000012 15.520382257000076 0,32.506057328000068 15.520399431000033 0,32.506245168000092 15.520420905000114 0))","POLYGON Z ((408.06 151.96 0, 338.49 159.91 0, 339.28 166.28 0, 332.05 167.1 0, 339.89 230.77 0, 413.04 222.4 0, 407.75 179.46 0, 411.81 179 0, 409.25 158.28 0, 408.85 158.32 0, 408.06 151.96 0))",0.44842903552554153
87,AOI_5_Khartoum_img130,46,"POLYGON ((479.09 134.8 0,451.29 138.87 0,460.2 195.36 0,480.2 192.43 0,481.67 201.76 0,527.08 195.11 0,525.61 185.78 0,524.19 176.75 0,529.31 176.0 0,524.59 146.08 0,519.47 146.83 0,501.87 149.41 0,499.65 135.36 0,479.64 138.29 0,479.09 134.8 0))","POLYGON ((32.506436932000078 15.520467232000106 0,32.50643841800008 15.520457809000064 0,32.506492456000068 15.520465723000022 0,32.50649844000003 15.520427789999985 0,32.506545960000068 15.520434750000099 0,32.506559798000104 15.520436776000071 0,32.506572541000025 15.520356005000059 0,32.506558702000092 15.520353979000109 0,32.506562550000091 15.520329584000072 0,32.506566523000039 15.520304405000035 0,32.506443906000072 15.520286446000036 0,32.506439934000085 15.520311626000103 0,32.506385941000083 15.520303718000033 0,32.506361881000068 15.520456239000019 0,32.506436932000078 15.520467232000106 0))","POLYGON Z ((479.09 134.8 0, 451.29 138.87 0, 460.2 195.36 0, 480.2 192.43 0, 481.67 201.76 0, 527.08 195.11 0, 525.61 185.78 0, 524.1900000000001 176.75 0, 529.3099999999999 176 0, 524.59 146.08 0, 519.47 146.83 0, 501.87 149.41 0, 499.65 135.36 0, 479.64 138.29 0, 479.09 134.8 0))",0.8089902586431665
88,AOI_5_Khartoum_img130,47,"POLYGON ((161.59 159.84 0,159.14 145.1 0,177.1 142.31 0,175.47 132.54 0,182.73 131.42 0,179.55 112.36 0,189.56 110.81 0,183.46 74.26 0,116.11 84.7 0,122.21 121.24 0,129.48 164.81 0,161.59 159.84 0))","POLYGON ((32.505579706000084 15.520399645000015 0,32.505493003000069 15.520386213000119 0,32.505473375000065 15.520503840000107 0,32.505456908000042 15.520602518000087 0,32.50563873300009 15.520630686000073 0,32.505655200000049 15.520532008000092 0,32.505628193000049 15.520527824000116 0,32.505636779000056 15.520476366000066 0,32.505617178000065 15.520473329000088 0,32.505621580000053 15.520446950000091 0,32.505573067000064 15.520439434000103 0,32.505579706000084 15.520399645000015 0))","POLYGON Z ((161.59 159.84 0, 159.14 145.1 0, 177.1 142.31 0, 175.47 132.54 0, 182.73 131.42 0, 179.55 112.36 0, 189.56 110.81 0, 183.46 74.26000000000001 0, 116.11 84.7 0, 122.21 121.24 0, 129.48 164.81 0, 161.59 159.84 0))",0.3779066243032705
89,AOI_5_Khartoum_img130,48,"POLYGON ((578.23 88.8 0,575.94 67.93 0,567.0 68.84 0,569.29 89.71 0,578.23 88.8 0))","POLYGON ((32.506704615000054 15.520591446000045 0,32.506680490000115 15.520588989000066 0,32.506674311000083 15.520645326000082 0,32.506698436000086 15.52064778300006 0,32.506704615000054 15.520591446000045 0))","POLYGON Z ((578.23 88.8 0, 575.9400000000001 67.93000000000001 0, 567 68.84 0, 569.29 89.70999999999999 0, 578.23 88.8 0))",0.0
90,AOI_5_Khartoum_img130,49,"POLYGON ((0.0 49.55 0,0.0 89.38 0,16.73 87.57 0,12.14 48.23 0,0.0 49.55 0))","POLYGON ((32.505143400015463 15.520697421738316 0,32.505176177000081 15.52070097600008 0,32.505188583000105 15.520594765000112 0,32.505143400015463 15.520589865493031 0,32.505143400015463 15.520697421738316 0))","POLYGON Z ((0 49.55 0, 0 89.38 0, 16.73 87.56999999999999 0, 12.14 48.23 0, 0 49.55 0))",0.3649197702930348
91,AOI_5_Khartoum_img130,50,"POLYGON ((61.97 14.78 0,25.9 18.86 0,33.29 79.59 0,69.36 75.51 0,92.47 72.9 0,87.56 32.59 0,64.45 35.21 0,61.97 14.78 0))","POLYGON ((32.505310710000046 15.520791284000035 0,32.50531742400009 15.520736142999976 0,32.505379812000086 15.520743196000092 0,32.505393063000113 15.520634364000097 0,32.505330675000117 15.520627311000082 0,32.505233284000042 15.520616302000125 0,32.505213319000077 15.520780275000078 0,32.505310710000046 15.520791284000035 0))","POLYGON Z ((61.97 14.78 0, 25.9 18.86 0, 33.29 79.59 0, 69.36 75.51000000000001 0, 92.47 72.90000000000001 0, 87.56 32.59 0, 64.45 35.21 0, 61.97 14.78 0))",0.15072869548248846
92,AOI_5_Khartoum_img130,51,"POLYGON ((579.72 28.37 0,577.57 13.74 0,512.96 22.56 0,515.11 37.19 0,520.72 36.43 0,524.53 62.29 0,539.08 60.31 0,539.91 65.96 0,584.36 59.89 0,583.53 54.24 0,579.72 28.37 0))","POLYGON ((32.506708652000057 15.52075459200011 0,32.50671892200009 15.520684755000055 0,32.506721167000066 15.520669485000049 0,32.506601156000059 15.520653101000079 0,32.506598911000012 15.520668371 0,32.506559625000101 15.520663008000064 0,32.506549355000082 15.52073284500003 0,32.506534195000043 15.520730775000086 0,32.506528386000099 15.520770284000015 0,32.506702843000021 15.520794101 0,32.506708652000057 15.52075459200011 0))","POLYGON Z ((579.72 28.37 0, 577.5700000000001 13.74 0, 512.96 22.56 0, 515.11 37.19 0, 520.72 36.43 0, 524.53 62.29 0, 539.08 60.31 0, 539.91 65.95999999999999 0, 584.36 59.89 0, 583.53 54.24 0, 579.72 28.37 0))",0.5739617594749962
93,AOI_5_Khartoum_img130,52,"POLYGON ((85.78 29.36 0,83.93 3.15 0,64.76 4.4 0,66.61 30.61 0,85.78 29.36 0))","POLYGON ((32.505375013000076 15.520751939000089 0,32.505323241000035 15.520748549000132 0,32.50531825000008 15.52081931400004 0,32.505370021000026 15.520822704000112 0,32.505375013000076 15.520751939000089 0))","POLYGON Z ((85.78 29.36 0, 83.93000000000001 3.15 0, 64.76000000000001 4.4 0, 66.61 30.61 0, 85.78 29.36 0))",0.0
94,AOI_5_Khartoum_img130,53,"POLYGON ((650.0 77.73 0,650 0 0,609.69 -0.0 0,586.11 2.81 0,596.81 83.01 0,632.63 80.2 0,636.14 104.78 0,650.0 102.8 0,650.0 96.42 0,647.38 78.09 0,650.0 77.73 0))","POLYGON ((32.506898400015778 15.520621331813562 0,32.506891331000084 15.520620350000067 0,32.506898400015778 15.520570867635795 0,32.506898400015778 15.520553632296748 0,32.50686098900011 15.520548288000072 0,32.506851507000071 15.520614661000087 0,32.506754792000052 15.52060707600009 0,32.506725888000069 15.520823612000129 0,32.506789575501678 15.520831199937557 0,32.506898400015778 15.520831199937557 0,32.506898400015778 15.520621331813562 0))","POLYGON Z ((650 77.73 0, 650 0 0, 609.6900000000001 -0 0, 586.11 2.81 0, 596.8099999999999 83.01000000000001 0, 632.63 80.2 0, 636.14 104.78 0, 650 102.8 0, 650 96.42 0, 647.38 78.09 0, 650 77.73 0))",0.28332572949840074
95,AOI_5_Khartoum_img130,54,"POLYGON ((280.64 21.78 0,281.73 21.68 0,279.75 1.37 0,285.6 0.84 0,285.52 -0.0 0,209.13 -0.0 0,202.41 0.61 0,205.14 28.62 0,196.4 29.41 0,199.48 61.0 0,233.49 57.92 0,232.91 51.97 0,273.65 48.28 0,273.36 45.32 0,280.08 44.71 0,281.74 61.69 0,284.51 61.43 0,296.32 60.37 0,293.8 34.59 0,281.99 35.66 0,280.64 21.78 0))","POLYGON ((32.505901127000051 15.520772394000092 0,32.505904781000019 15.520734926000038 0,32.505936670000018 15.520737813000057 0,32.505943456000089 15.520668214000107 0,32.505911568000087 15.520665327000076 0,32.505904085000061 15.520664649000038 0,32.505899614000079 15.520710489000063 0,32.505881474000027 15.520708847000034 0,32.505882254 15.520700848000057 0,32.505772254000107 15.520690890000095 0,32.505773822000073 15.520674807999976 0,32.505682009000061 15.520666496000073 0,32.50567369000008 15.520751803000104 0,32.505697270000034 15.52075393800008 0,32.505689896000064 15.520829555999986 0,32.50570805494521 15.520831199937557 0,32.505914291058474 15.520831199937557 0,32.505914512000068 15.520828934000154 0,32.505898720000069 15.520827504000085 0,32.505904068000049 15.52077266000002 0,32.505901127000051 15.520772394000092 0))","POLYGON Z ((280.64 21.78 0, 281.73 21.68 0, 279.75 1.37 0, 285.6 0.84 0, 285.52 -0 0, 209.13 -0 0, 202.41 0.61 0, 205.14 28.62 0, 196.4 29.41 0, 199.48 61 0, 233.49 57.92 0, 232.91 51.97 0, 273.65 48.28 0, 273.36 45.32 0, 280.08 44.71 0, 281.74 61.69 0, 284.51 61.43 0, 296.32 60.37 0, 293.8 34.59 0, 281.99 35.66 0, 280.64 21.78 0))",0.07191542589009947
96,AOI_5_Khartoum_img130,55,"POLYGON ((575.41 3.04 0,574.96 -0.0 0,507.87 -0.0 0,509.61 11.94 0,575.41 3.04 0))","POLYGON ((32.506696999000063 15.520823005000098 0,32.506519343000029 15.52079895500008 0,32.506514641427877 15.520831199937557 0,32.506695804072599 15.520831199937557 0,32.506696999000063 15.520823005000098 0))","POLYGON Z ((575.41 3.04 0, 574.96 -0 0, 507.87 -0 0, 509.61 11.94 0, 575.41 3.04 0))",0.0
97,AOI_5_Khartoum_img130,56,"POLYGON ((22.28 252.28 0,0.0 254.86 0,0.0 287.08 0,0.19 288.48 0,74.26 278.97 0,72.15 262.11 0,67.93 229.1 0,20.17 234.72 0,22.28 252.28 0))","POLYGON ((32.505203558000083 15.520150050000073 0,32.505197869000021 15.520197459000061 0,32.505326823000068 15.520212630000072 0,32.505338201000029 15.520123500000032 0,32.505343890000091 15.520077987 0,32.505143903000068 15.520052299000081 0,32.505143400015463 15.520056081510267 0,32.505143400015463 15.520143085152903 0,32.505203558000083 15.520150050000073 0))","POLYGON Z ((22.28 252.28 0, 0 254.86 0, 0 287.08 0, 0.19 288.48 0, 74.26000000000001 278.97 0, 72.15000000000001 262.11 0, 67.93000000000001 229.1 0, 20.17 234.72 0, 22.28 252.28 0))",0.5729751692122188
98,AOI_5_Khartoum_img1306,1,"POLYGON ((231.95 623.11 0,218.53 625.09 0,213.96 625.77 0,217.23 646.31 0,221.8 645.64 0,222.5 650.0 0,273.24 650.0 0,271.38 638.31 0,235.22 643.65 0,231.95 623.11 0))","POLYGON ((32.560174652000114 15.541963800000048 0,32.560183484000078 15.541908332000064 0,32.560281133000075 15.541922765000082 0,32.560286158723564 15.541891199941301 0,32.560149146802658 15.541891199941301 0,32.560147271000069 15.541902980000042 0,32.560134927000043 15.541901156000099 0,32.56012609400004 15.541956623000116 0,32.56013843900007 15.541958447000022 0,32.560174652000114 15.541963800000048 0))","POLYGON Z ((231.95 623.11 0, 218.53 625.09 0, 213.96 625.77 0, 217.23 646.3099999999999 0, 221.8 645.64 0, 222.5 650 0, 273.24 650 0, 271.38 638.3099999999999 0, 235.22 643.65 0, 231.95 623.11 0))",0.2886179984529358
99,AOI_5_Khartoum_img1306,2,"POLYGON ((307.33 620.22 0,297.41 621.77 0,301.72 650.0 0,311.89 650.0 0,307.33 620.22 0))","POLYGON ((32.560378198 15.541971596000078 0,32.560390490074617 15.541891199941301 0,32.560363050688828 15.541891199941301 0,32.560351398000101 15.541967409000151 0,32.560378198 15.541971596000078 0))","POLYGON Z ((307.33 620.22 0, 297.41 621.77 0, 301.72 650 0, 311.89 650 0, 307.33 620.22 0))",0.0
100,AOI_5_Khartoum_img1306,3,"POLYGON ((331.18 650.0 0,353.92 650.0 0,348.75 622.23 0,326.65 625.68 0,331.18 650.0 0))","POLYGON ((32.560442576077932 15.541891199941301 0,32.56043036800002 15.541956858000017 0,32.560490035000093 15.541966180000045 0,32.560503977192859 15.541891199941301 0,32.560442576077932 15.541891199941301 0))","POLYGON Z ((331.18 650 0, 353.92 650 0, 348.75 622.23 0, 326.65 625.6799999999999 0, 331.18 650 0))",0.2711400295189301
101,AOI_5_Khartoum_img1306,4,"POLYGON ((281.17 632.19 0,279.27 613.05 0,267.64 614.13 0,269.54 633.26 0,281.17 632.19 0))","POLYGON ((32.560307563000066 15.54193929800012 0,32.56027614900006 15.541936400000115 0,32.560271015000083 15.541988060000017 0,32.560302429000046 15.541990958000099 0,32.560307563000066 15.54193929800012 0))","POLYGON Z ((281.17 632.1900000000001 0, 279.27 613.05 0, 267.64 614.13 0, 269.54 633.26 0, 281.17 632.1900000000001 0))",0.6193895825863917
102,AOI_5_Khartoum_img1306,5,"POLYGON ((64.85 632.31 0,55.67 576.54 0,0.0 584.93 0,0.0 636.26 0,16.89 633.68 0,19.15 647.44 0,43.91 643.66 0,42.6 635.71 0,47.01 635.03 0,50.38 634.52 0,64.85 632.31 0))","POLYGON ((32.559723487000085 15.541938965000115 0,32.559684417000035 15.54193299700011 0,32.559675335000087 15.541931611000065 0,32.559663427000068 15.541929791000076 0,32.559666961000048 15.541908318000038 0,32.559600106000048 15.541898107000181 0,32.559593993000078 15.541935261000088 0,32.559548400025243 15.541928296858449 0,32.559548400025243 15.542066890148424 0,32.55969871000012 15.542089534000109 0,32.559723487000085 15.541938965000115 0))","POLYGON Z ((64.84999999999999 632.3099999999999 0, 55.67 576.54 0, 0 584.9299999999999 0, 0 636.26 0, 16.89 633.6799999999999 0, 19.15 647.4400000000001 0, 43.91 643.66 0, 42.6 635.71 0, 47.01 635.03 0, 50.38 634.52 0, 64.84999999999999 632.3099999999999 0))",0.5802352604058351
103,AOI_5_Khartoum_img1306,6,"POLYGON ((399.51 618.17 0,450.43 611.69 0,445.5 575.73 0,394.58 582.21 0,395.92 591.98 0,379.68 594.05 0,383.27 620.24 0,399.51 618.17 0))","POLYGON ((32.560627083000085 15.541977136000117 0,32.560583235000031 15.541971556000087 0,32.560573542000043 15.542042269000039 0,32.560617388000011 15.54204784800009 0,32.560613773000057 15.542074227000063 0,32.560751238000087 15.542091719000057 0,32.560764548000087 15.541994628000099 0,32.560627083000085 15.541977136000117 0))","POLYGON Z ((399.51 618.17 0, 450.43 611.6900000000001 0, 445.5 575.73 0, 394.58 582.21 0, 395.92 591.98 0, 379.68 594.05 0, 383.27 620.24 0, 399.51 618.17 0))",0.49545296382982384
104,AOI_5_Khartoum_img1306,7,"POLYGON ((143.79 624.11 0,133.58 566.78 0,65.72 578.01 0,75.93 635.34 0,143.79 624.11 0))","POLYGON ((32.559936637000092 15.541961107000137 0,32.559753418000106 15.541930780000094 0,32.559725846000092 15.542085576000121 0,32.55990906600011 15.542115902000122 0,32.559936637000092 15.541961107000137 0))","POLYGON Z ((143.79 624.11 0, 133.58 566.78 0, 65.72 578.01 0, 75.93000000000001 635.34 0, 143.79 624.11 0))",0.5694726775354048
105,AOI_5_Khartoum_img1306,8,"POLYGON ((504.93 614.34 0,524.9 611.86 0,516.94 552.21 0,448.84 560.64 0,456.8 620.29 0,382.06 629.55 0,373.51 630.6 0,376.09 650.0 0,534.77 650.0 0,531.4 624.77 0,506.73 627.82 0,504.93 614.34 0))","POLYGON ((32.560911703000045 15.541987495000114 0,32.56091655900007 15.541951085000113 0,32.560983191000069 15.541959333 0,32.560992277643727 15.541891199941301 0,32.560563847749656 15.541891199941301 0,32.560556864000041 15.54194356799999 0,32.560579957000066 15.541946427000049 0,32.560781751000064 15.541971407000133 0,32.560760270000067 15.542132479000029 0,32.560944143000043 15.542155241000154 0,32.560965625000037 15.541994169000105 0,32.560911703000045 15.541987495000114 0))","POLYGON Z ((504.93 614.34 0, 524.9 611.86 0, 516.9400000000001 552.21 0, 448.84 560.64 0, 456.8 620.29 0, 382.06 629.55 0, 373.51 630.6 0, 376.09 650 0, 534.77 650 0, 531.4 624.77 0, 506.73 627.8200000000001 0, 504.93 614.34 0))",0.15003848471962594
106,AOI_5_Khartoum_img1306,9,"POLYGON ((85.5 565.78 0,82.64 548.18 0,71.38 549.88 0,74.24 567.48 0,85.5 565.78 0))","POLYGON ((32.559779245000101 15.542118588000115 0,32.559748850000105 15.542114002000023 0,32.55974112500008 15.542161517000139 0,32.55977152 15.542166104000083 0,32.559779245000101 15.542118588000115 0))","POLYGON Z ((85.5 565.78 0, 82.64 548.1799999999999 0, 71.38 549.88 0, 74.23999999999999 567.48 0, 85.5 565.78 0))",0.0
107,AOI_5_Khartoum_img1306,10,"POLYGON ((116.89 556.06 0,113.36 530.19 0,98.48 532.07 0,102.0 557.94 0,116.89 556.06 0))","POLYGON ((32.559863992000025 15.542144847000049 0,32.559823810000054 15.542139770000073 0,32.559814303000095 15.542209612000075 0,32.559854485000102 15.542214689000089 0,32.559863992000025 15.542144847000049 0))","POLYGON Z ((116.89 556.0599999999999 0, 113.36 530.1900000000001 0, 98.48 532.0700000000001 0, 102 557.9400000000001 0, 116.89 556.0599999999999 0))",0.0
108,AOI_5_Khartoum_img1306,11,"POLYGON ((96.89 545.12 0,94.3 529.95 0,79.56 532.28 0,82.14 547.45 0,96.89 545.12 0))","POLYGON ((32.559809993000044 15.542174376000094 0,32.559770182000058 15.542168079000117 0,32.559763202000056 15.54220903900007 0,32.559803014000074 15.542215336000062 0,32.559809993000044 15.542174376000094 0))","POLYGON Z ((96.89 545.12 0, 94.3 529.95 0, 79.56 532.28 0, 82.14 547.45 0, 96.89 545.12 0))",0.0
109,AOI_5_Khartoum_img1306,12,"POLYGON ((43.87 529.32 0,48.27 528.65 0,52.7 527.98 0,50.51 514.68 0,46.08 515.35 0,34.94 517.05 0,35.16 518.42 0,20.11 520.71 0,22.64 536.08 0,0.0 539.54 0,0.0 572.84 0,50.34 565.15 0,49.45 559.73 0,53.29 559.14 0,58.24 558.39 0,56.67 548.84 0,51.72 549.59 0,47.32 550.27 0,43.87 529.32 0))","POLYGON ((32.55966685100001 15.542217025000038 0,32.55967615600003 15.542160481000034 0,32.559688031000064 15.542162295000047 0,32.559701400000044 15.542164337000029 0,32.55970564200004 15.54213855300002 0,32.559692274000099 15.54213651100005 0,32.559681917000027 15.542134929000065 0,32.55968432500007 15.542120293000087 0,32.559548400025243 15.542099531776843 0,32.559548400025243 15.542189451260317 0,32.559609530000046 15.54219878800002 0,32.559602704000042 15.542240270000102 0,32.559643341000026 15.542246477000026 0,32.559642735000111 15.542250152000099 0,32.55967281800006 15.542254747000117 0,32.559684778000118 15.542256574000062 0,32.559690686000096 15.542220665000054 0,32.55967872600008 15.542218839000038 0,32.55966685100001 15.542217025000038 0))","POLYGON Z ((43.87 529.3200000000001 0, 48.27 528.65 0, 52.7 527.98 0, 50.51 514.6799999999999 0, 46.08 515.35 0, 34.94 517.05 0, 35.16 518.42 0, 20.11 520.71 0, 22.64 536.08 0, 0 539.54 0, 0 572.84 0, 50.34 565.15 0, 49.45 559.73 0, 53.29 559.14 0, 58.24 558.39 0, 56.67 548.84 0, 51.72 549.59 0, 47.32 550.27 0, 43.87 529.3200000000001 0))",0.6436925875232891
110,AOI_5_Khartoum_img1306,13,"POLYGON ((404.67 511.82 0,374.48 516.04 0,375.6 523.46 0,380.95 559.01 0,440.95 550.63 0,435.6 515.08 0,405.79 519.24 0,404.67 511.82 0))","POLYGON ((32.56064102000007 15.542264296000047 0,32.560644039000081 15.542244245000067 0,32.560724522000037 15.542255492000091 0,32.56073897400006 15.542159500000079 0,32.560576971000081 15.542136862000124 0,32.560562520000083 15.54223285400011 0,32.560559502000039 15.542252905000066 0,32.56064102000007 15.542264296000047 0))","POLYGON Z ((404.67 511.82 0, 374.48 516.04 0, 375.6 523.46 0, 380.95 559.01 0, 440.95 550.63 0, 435.6 515.08 0, 405.79 519.24 0, 404.67 511.82 0))",0.5027818359239599
