ImageId,BuildingId,PolygonWKT_Pix,PolygonWKT_Geo
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,55,"POLYGON ((636.57 276.87, 641.92 297.87, 627.56 301.52, 622.20 280.53, 636.57 276.87))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,56,"POLYGON ((585.76 251.18, 591.33 268.20, 565.96 276.44, 563.15 267.85, 570.06 256.29, 585.76 251.18))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,57,"POLYGON ((900.00 256.44, 888.86 257.05, 887.80 237.92, 900.00 237.24, 900.00 256.44))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,58,"POLYGON ((737.87 219.94, 738.14 227.39, 742.91 227.23, 744.05 257.70, 719.14 258.62, 718.12 230.75, 710.45 231.03, 710.19 223.87, 719.41 223.54, 719.48 225.38, 723.24 225.24, 723.06 220.50, 737.87 219.94))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,59,"POLYGON ((607.56 229.62, 622.61 225.51, 630.38 247.33, 609.90 253.05, 602.84 239.13, 607.20 235.07, 607.56 229.62))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,60,"POLYGON ((810.25 225.92, 822.94 225.89, 822.95 237.67, 827.39 237.56, 829.07 257.52, 817.55 257.81, 818.22 249.25, 815.75 244.61, 805.09 244.01, 801.81 219.97, 810.39 219.75, 810.25 225.92))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,61,"POLYGON ((644.67 230.69, 667.86 229.37, 668.56 241.69, 645.37 243.00, 644.67 230.69))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,62,"POLYGON ((790.22 231.83, 790.54 241.72, 773.64 250.99, 768.62 251.12, 762.61 247.45, 762.12 232.68, 775.66 232.23, 775.29 221.25, 780.01 221.08, 780.36 232.15, 790.22 231.83))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,63,"POLYGON ((864.52 226.13, 864.80 240.24, 846.95 240.61, 846.64 226.50, 864.52 226.13))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,64,"POLYGON ((633.32 107.23, 651.00 107.33, 650.94 116.70, 636.38 116.61, 633.32 107.23))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,65,"POLYGON ((801.44 106.28, 828.41 106.72, 829.72 109.28, 827.19 111.57, 823.88 108.92, 821.27 109.37, 820.34 111.25, 820.04 113.86, 820.10 116.32, 814.64 116.46, 812.24 115.41, 810.42 116.70, 807.05 116.28, 805.02 115.11, 800.74 117.44, 801.44 106.28))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,66,"POLYGON ((842.94 100.00, 867.09 102.33, 866.15 111.92, 871.93 112.64, 871.64 118.40, 864.69 118.42, 864.30 120.78, 850.23 118.95, 847.98 118.12, 847.37 117.24, 844.69 116.14, 841.61 117.39, 840.27 116.69, 842.94 100.00))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,67,"POLYGON ((674.77 103.19, 696.33 104.51, 695.78 115.55, 678.21 114.54, 678.50 109.96, 675.12 108.38, 674.77 103.19))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,68,"POLYGON ((712.79 100.93, 735.51 105.12, 734.34 111.44, 735.92 115.26, 731.35 117.13, 710.49 113.29, 712.79 100.93))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,69,"POLYGON ((602.63 89.12, 614.39 89.02, 614.59 109.57, 609.83 109.63, 609.94 121.41, 591.15 121.58, 590.91 95.44, 602.69 95.31, 602.63 89.12))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,70,"POLYGON ((892.07 85.49, 900.00 86.28, 900.00 122.38, 887.35 121.30, 892.07 85.49))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,71,"POLYGON ((755.81 94.42, 766.04 94.00, 766.25 99.16, 780.37 98.58, 780.85 110.02, 756.51 111.02, 755.81 94.42))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,72,"POLYGON ((626.81 64.53, 626.57 68.73, 629.45 71.10, 633.75 74.14, 639.83 78.54, 618.01 77.34, 619.06 63.33, 626.81 64.53))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,73,"POLYGON ((592.03 0.00, 592.98 10.50, 569.20 12.37, 564.88 12.33, 561.18 12.69, 557.57 8.45, 555.99 0.00, 592.03 0.00))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,74,"POLYGON ((656.75 0.00, 657.12 8.13, 640.59 8.88, 625.47 6.34, 623.56 0.00, 656.75 0.00))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,75,"POLYGON ((816.38 867.21, 828.38 866.35, 828.73 871.34, 840.48 870.50, 842.11 893.59, 818.76 895.23, 821.78 874.13, 816.38 867.21))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,76,"POLYGON ((751.02 859.07, 759.23 859.57, 757.57 885.14, 761.15 885.39, 760.12 900.00, 754.29 900.00, 743.56 899.27, 743.88 894.77, 738.64 894.40, 742.26 886.07, 746.12 880.98, 745.69 870.24, 740.92 868.46, 740.77 862.42, 749.94 862.19, 751.02 859.07))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,77,"POLYGON ((777.59 863.21, 794.29 863.80, 793.52 885.22, 799.01 885.42, 798.68 894.77, 774.21 893.89, 774.45 887.20, 779.56 882.72, 781.42 873.72, 777.59 863.21))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,78,"POLYGON ((635.04 863.13, 656.60 862.13, 657.70 885.61, 649.17 886.01, 645.57 891.54, 631.29 891.33, 631.42 882.76, 635.86 880.82, 635.04 863.13))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,79,"POLYGON ((897.37 860.01, 900.00 859.90, 900.00 887.32, 898.08 887.87, 898.16 890.98, 887.92 891.24, 887.48 873.58, 895.03 866.51, 893.67 862.59, 897.37 860.01))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,80,"POLYGON ((598.05 856.11, 605.70 855.16, 606.68 863.17, 610.93 868.43, 617.96 870.74, 617.56 892.19, 593.27 891.77, 593.53 877.80, 604.08 869.29, 598.89 862.90, 598.05 856.11))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,81,"POLYGON ((863.56 862.14, 853.29 864.18, 850.90 869.44, 853.17 876.24, 847.50 876.14, 847.78 861.84, 863.56 862.14))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,82,"POLYGON ((804.98 839.87, 814.50 838.85, 815.52 848.41, 812.63 847.55, 811.31 851.94, 806.12 850.40, 804.98 839.87))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,83,"POLYGON ((797.05 800.76, 807.06 797.26, 813.04 814.18, 806.99 816.29, 804.61 813.02, 801.49 813.30, 797.05 800.76))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,84,"POLYGON ((727.05 814.56, 745.10 792.03, 747.01 797.00, 754.33 794.75, 765.42 811.82, 752.03 808.63, 740.78 807.75, 727.05 814.56))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,85,"POLYGON ((757.27 792.58, 761.24 790.64, 764.45 797.13, 776.93 791.02, 783.21 803.69, 766.75 811.74, 757.27 792.58))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,86,"POLYGON ((650.56 768.17, 664.47 777.78, 659.02 785.62, 665.47 790.07, 656.17 803.38, 635.82 789.30, 650.56 768.17))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,87,"POLYGON ((809.24 763.68, 814.39 770.23, 818.32 768.65, 829.58 766.87, 834.13 795.35, 814.80 798.42, 809.24 763.68))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,88,"POLYGON ((846.83 759.50, 852.77 762.88, 858.61 762.31, 868.31 757.49, 867.46 765.41, 864.19 768.00, 867.66 781.10, 853.13 784.94, 849.18 777.33, 849.38 769.21, 846.83 759.50))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,89,"POLYGON ((879.36 748.06, 893.96 747.26, 895.51 750.55, 900.00 750.62, 900.00 780.34, 889.02 780.20, 889.17 770.67, 879.60 770.54, 879.72 762.19, 887.11 756.81, 888.58 750.07, 879.36 748.06))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,90,"POLYGON ((690.53 741.75, 696.86 748.49, 689.24 755.57, 682.91 748.83, 690.53 741.75))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,91,"POLYGON ((686.59 713.19, 703.90 701.32, 711.77 712.68, 717.80 708.53, 725.24 719.31, 720.71 722.42, 723.29 726.15, 704.49 739.04, 686.59 713.19))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,92,"POLYGON ((721.71 691.20, 738.59 680.43, 753.63 703.75, 736.74 714.53, 721.71 691.20))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,93,"POLYGON ((760.34 656.72, 788.67 646.36, 804.64 689.64, 790.56 694.79, 783.47 675.57, 769.22 680.78, 760.34 656.72))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,94,"POLYGON ((859.30 655.30, 880.60 654.53, 880.76 660.98, 878.30 662.49, 879.19 673.30, 886.10 673.32, 886.68 679.97, 872.48 680.75, 864.88 677.82, 859.79 674.42, 859.30 655.30))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,95,"POLYGON ((896.78 657.69, 900.00 657.67, 900.00 675.22, 896.90 675.24, 896.78 657.69))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,96,"POLYGON ((803.07 657.13, 811.20 654.77, 810.16 651.25, 821.97 647.82, 823.21 652.02, 827.37 650.81, 834.82 676.14, 810.72 683.18, 803.07 657.13))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,97,"POLYGON ((631.05 643.69, 639.99 637.20, 650.36 651.39, 641.42 657.87, 631.05 643.69))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,98,"POLYGON ((162.56 900.00, 185.97 881.72, 171.38 863.20, 197.74 842.59, 242.98 900.00, 162.56 900.00))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,99,"POLYGON ((145.24 894.19, 150.06 900.00, 138.16 900.00, 145.24 894.19))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,100,"POLYGON ((127.72 874.39, 142.36 885.03, 131.36 900.00, 108.92 900.00, 127.72 874.39))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,101,"POLYGON ((383.78 877.57, 403.76 876.73, 404.12 885.00, 401.99 885.10, 402.62 900.00, 384.73 900.00, 383.78 877.57))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,102,"POLYGON ((484.78 874.32, 510.05 873.43, 510.69 891.66, 505.30 891.87, 505.59 900.00, 485.68 900.00, 484.78 874.32))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,103,"POLYGON ((446.97 870.65, 458.54 870.29, 458.66 874.14, 475.05 873.64, 475.84 899.46, 460.62 899.91, 460.58 900.00, 447.87 900.00, 446.97 870.65))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,104,"POLYGON ((409.47 873.94, 437.46 872.84, 438.48 898.77, 410.48 899.86, 409.47 873.94))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,105,"POLYGON ((524.14 866.21, 537.31 866.85, 538.09 877.73, 543.93 882.02, 544.84 898.09, 539.82 898.06, 540.27 894.90, 520.96 895.75, 519.46 892.12, 522.86 887.31, 525.86 881.46, 530.52 878.01, 524.14 866.21))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,106,"POLYGON ((105.27 844.44, 131.02 863.68, 116.59 882.80, 90.84 863.57, 105.27 844.44))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,107,"POLYGON ((369.22 837.87, 381.68 837.38, 382.69 849.43, 370.41 850.45, 369.22 837.87))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,108,"POLYGON ((489.19 807.08, 518.10 806.38, 518.74 832.52, 511.72 832.70, 512.07 846.63, 494.18 847.06, 493.70 827.45, 489.70 827.56, 489.19 807.08))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,109,"POLYGON ((158.62 815.84, 168.33 827.27, 151.09 841.76, 132.92 829.93, 141.73 816.52, 142.39 812.55, 145.20 812.10, 144.50 807.79, 159.09 808.75, 158.62 815.84))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,110,"POLYGON ((332.38 782.37, 339.34 778.95, 344.81 789.99, 349.97 787.47, 355.62 798.86, 330.32 811.28, 324.64 799.81, 337.81 793.35, 332.38 782.37))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,111,"POLYGON ((370.38 774.62, 390.03 766.22, 399.80 788.85, 380.15 797.26, 370.38 774.62))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,112,"POLYGON ((430.74 736.21, 440.33 762.36, 434.43 764.48, 436.84 771.08, 420.46 777.03, 417.85 769.92, 411.04 772.41, 401.66 746.79, 430.74 736.21))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,113,"POLYGON ((77.98 718.70, 98.29 734.61, 62.77 779.53, 42.45 763.63, 77.98 718.70))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,114,"POLYGON ((454.20 764.33, 442.58 738.37, 444.88 737.36, 442.75 732.62, 446.91 730.78, 451.51 726.35, 455.27 733.74, 459.45 734.59, 462.38 739.37, 463.04 748.50, 466.19 748.29, 468.63 753.71, 460.47 757.31, 462.05 760.87, 454.20 764.33))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,115,"POLYGON ((479.15 710.20, 496.16 699.97, 507.83 719.19, 494.69 727.09, 500.53 736.71, 487.59 739.39, 474.31 717.07, 479.15 710.20))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,116,"POLYGON ((534.26 678.80, 551.51 704.70, 540.10 712.23, 535.77 705.75, 523.96 713.56, 513.44 697.75, 528.73 687.66, 526.32 684.04, 534.26 678.80))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,117,"POLYGON ((324.79 665.86, 340.57 665.57, 340.82 678.08, 347.93 677.95, 348.15 689.44, 340.50 689.59, 340.66 698.84, 330.01 699.05, 329.84 690.15, 322.96 687.11, 321.90 680.65, 329.66 677.41, 324.79 665.86))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,118,"POLYGON ((547.85 664.29, 557.76 657.00, 565.27 667.10, 567.65 665.36, 584.75 688.43, 576.66 694.36, 573.34 689.87, 564.31 696.50, 550.11 677.35, 554.91 673.81, 547.85 664.29))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,119,"POLYGON ((379.66 653.27, 387.82 668.20, 394.90 664.36, 397.15 668.47, 375.23 680.36, 371.17 672.91, 376.58 669.98, 370.22 658.37, 379.66 653.27))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,120,"POLYGON ((5.02 659.19, 4.53 651.61, 20.22 650.61, 20.69 658.19, 5.02 659.19))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,121,"POLYGON ((278.85 647.95, 291.26 645.54, 300.03 644.03, 304.49 659.17, 302.56 661.92, 303.62 663.65, 301.46 664.00, 294.56 665.19, 290.24 665.21, 284.86 659.67, 280.53 655.76, 278.85 647.95))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,122,"POLYGON ((403.84 626.50, 411.33 638.05, 424.87 644.37, 429.22 643.21, 431.36 646.53, 410.19 660.13, 392.94 633.51, 403.84 626.50))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,123,"POLYGON ((429.61 617.21, 447.94 607.37, 454.63 615.10, 450.75 618.33, 458.81 631.45, 440.68 641.48, 429.61 617.21))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,124,"POLYGON ((463.20 606.07, 481.57 593.70, 493.39 611.12, 475.02 623.46, 463.20 606.07))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,125,"POLYGON ((301.52 595.98, 311.34 595.17, 311.85 601.11, 325.90 599.93, 327.35 617.34, 315.86 618.30, 306.50 607.44, 296.91 615.56, 276.10 617.29, 275.01 604.20, 302.03 601.96, 301.52 595.98))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,126,"POLYGON ((457.93 580.50, 461.78 583.93, 459.31 585.66, 466.62 593.38, 456.18 601.75, 444.99 589.78, 457.93 580.50))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,127,"POLYGON ((508.91 570.25, 518.09 578.92, 516.43 582.42, 522.07 588.96, 507.45 599.97, 504.34 595.10, 496.04 581.21, 502.52 582.78, 507.16 579.20, 508.91 570.25))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,128,"POLYGON ((184.10 497.51, 215.95 514.57, 244.83 528.48, 175.14 662.32, 139.95 641.62, 193.94 546.74, 180.97 539.44, 189.69 524.05, 174.89 516.53, 184.10 497.51))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,129,"POLYGON ((511.91 548.33, 531.31 533.10, 544.49 549.74, 539.80 553.43, 546.28 561.61, 549.51 559.07, 556.06 567.34, 538.13 581.42, 511.91 548.33))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,130,"POLYGON ((564.14 515.21, 586.99 540.28, 569.90 555.70, 547.06 530.65, 564.14 515.21))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,131,"POLYGON ((327.02 515.50, 326.09 520.34, 335.85 522.22, 333.23 535.70, 316.67 532.50, 317.67 527.30, 311.97 526.21, 313.77 516.93, 316.91 513.63, 327.02 515.50))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,132,"POLYGON ((518.58 496.70, 522.50 493.52, 525.52 497.22, 529.46 494.01, 541.63 508.81, 524.40 522.82, 520.94 518.62, 526.13 514.38, 523.59 502.81, 518.58 496.70))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3742689,133,"POLYGON ((202.26 503.91, 204.47 497.52, 201.41 493.92, 205.70 486.39, 215.12 491.70, 217.32 487.83, 221.31 490.08, 223.58 486.09, 228.73 489.00, 230.29 486.27, 241.75 492.73, 228.37 516.18, 224.38 513.93, 220.88 515.33, 205.76 507.48, 202.26 503.91))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3726489,0,"POLYGON ((0.00 712.83, 158.37 710.28, 160.59 699.81, 197.58 699.22, 197.93 721.99, 188.25 722.15, 191.07 900.00, 0.00 900.00, 0.00 712.83))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3726489,1,"POLYGON ((665.82 0.00, 676.56 1.50, 591.36 603.57, 368.07 572.29, 366.50 583.45, 338.74 579.56, 342.41 553.70, 351.93 555.03, 430.49 0.00, 665.82 0.00))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3727839,0,"POLYGON ((182.62 324.15, 194.25 323.52, 197.97 335.12, 201.28 335.30, 205.87 332.59, 204.91 324.51, 203.32 319.07, 214.47 318.87, 215.14 354.57, 186.94 355.25, 183.99 349.35, 182.62 324.15))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3727839,1,"POLYGON ((92.99 96.94, 117.20 99.64, 114.72 121.68, 110.90 121.26, 109.86 130.50, 92.34 128.55, 93.47 118.35, 89.25 117.88, 89.87 112.41, 93.74 112.84, 94.46 106.56, 91.94 106.27, 92.99 96.94))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3727839,2,"POLYGON ((0.82 29.96, 3.48 40.71, 2.80 51.00, 0.00 51.51, 0.00 30.16, 0.82 29.96))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,0,"POLYGON ((662.45 673.23, 714.26 671.50, 714.79 686.98, 688.82 687.86, 686.01 691.88, 678.88 692.06, 677.36 689.82, 663.01 690.29, 662.45 673.23))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,1,"POLYGON ((888.45 663.90, 889.02 673.92, 898.18 673.42, 898.56 680.11, 900.00 679.54, 900.00 688.87, 854.84 691.41, 853.94 675.63, 868.35 674.82, 867.81 665.04, 888.45 663.90))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,2,"POLYGON ((792.03 667.55, 823.33 667.06, 824.49 662.86, 834.69 662.87, 834.62 682.20, 824.22 684.97, 792.30 685.45, 792.03 667.55))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,3,"POLYGON ((773.34 661.67, 773.70 675.82, 763.75 679.83, 760.70 682.61, 728.85 682.69, 724.10 676.46, 723.50 664.54, 773.34 661.67))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,4,"POLYGON ((900.00 576.11, 856.31 573.17, 858.07 547.42, 870.60 548.28, 874.03 551.94, 887.80 549.93, 890.86 554.85, 898.87 556.31, 900.00 554.45, 900.00 576.11))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,5,"POLYGON ((587.53 452.10, 592.93 467.39, 564.93 478.11, 558.75 457.82, 565.38 454.55, 571.52 457.50, 587.53 452.10))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,6,"POLYGON ((754.21 450.37, 757.98 458.40, 755.85 465.13, 738.24 473.28, 735.18 467.75, 731.35 457.19, 754.21 450.37))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,7,"POLYGON ((677.80 447.07, 694.85 448.53, 695.62 453.81, 696.39 459.12, 693.36 463.37, 689.01 465.57, 678.93 465.00, 676.54 461.71, 677.80 447.07))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,8,"POLYGON ((654.84 428.48, 657.53 445.28, 649.39 446.57, 646.16 451.65, 639.59 452.68, 636.19 431.44, 654.84 428.48))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,9,"POLYGON ((623.11 427.71, 626.66 442.56, 624.00 445.33, 599.46 448.04, 594.73 442.44, 593.80 432.76, 604.30 431.65, 603.25 428.17, 615.34 426.15, 617.52 429.03, 623.11 427.71))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,10,"POLYGON ((776.57 412.27, 795.99 419.90, 784.24 449.45, 764.82 441.80, 776.57 412.27))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,11,"POLYGON ((764.64 372.41, 779.89 366.68, 789.88 393.10, 788.02 395.59, 779.98 398.08, 774.33 398.05, 764.64 372.41))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,12,"POLYGON ((828.86 340.90, 842.48 346.09, 838.10 357.78, 844.99 361.47, 840.30 371.98, 820.05 361.53, 828.86 340.90))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,13,"POLYGON ((864.03 345.52, 889.11 336.80, 894.77 352.13, 870.63 361.60, 864.03 345.52))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,14,"POLYGON ((666.72 342.94, 660.07 343.57, 660.68 350.82, 648.82 350.27, 647.69 342.44, 639.93 341.69, 640.04 326.19, 667.00 326.84, 666.72 342.94))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,15,"POLYGON ((745.34 314.84, 769.49 338.95, 752.13 356.17, 742.37 346.45, 740.83 341.41, 737.63 339.74, 728.98 331.10, 745.34 314.84))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,16,"POLYGON ((620.93 322.19, 623.87 334.04, 624.07 341.91, 622.19 344.07, 612.37 345.72, 611.04 342.24, 605.42 342.39, 604.61 345.20, 594.53 343.71, 590.40 326.81, 588.32 320.73, 606.93 318.51, 608.64 323.72, 620.93 322.19))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,17,"POLYGON ((679.61 320.08, 711.18 319.19, 711.04 341.19, 699.05 340.78, 699.14 344.62, 690.70 344.10, 690.01 340.44, 680.49 340.86, 679.61 320.08))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,18,"POLYGON ((759.30 309.93, 766.12 315.95, 761.35 321.38, 754.40 315.36, 759.30 309.93))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,19,"POLYGON ((613.74 305.97, 624.68 305.40, 626.29 315.97, 615.77 315.51, 613.74 305.97))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,20,"POLYGON ((656.09 303.90, 666.91 303.38, 667.48 314.79, 661.82 315.07, 660.52 316.72, 656.74 316.91, 656.09 303.90))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,21,"POLYGON ((798.71 296.88, 809.69 293.87, 811.37 299.17, 813.73 298.47, 815.87 298.88, 820.37 315.15, 805.64 319.32, 798.71 296.88))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,22,"POLYGON ((675.61 283.33, 688.28 282.74, 688.70 291.72, 676.01 292.31, 675.61 283.33))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,23,"POLYGON ((674.94 256.02, 691.22 255.61, 691.00 270.42, 700.12 269.92, 700.38 280.64, 675.33 280.81, 674.94 256.02))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,24,"POLYGON ((745.10 254.33, 746.25 275.86, 715.49 276.13, 714.11 251.63, 731.49 250.66, 731.62 254.43, 745.10 254.33))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,25,"POLYGON ((614.69 254.23, 616.33 270.50, 590.99 271.83, 590.00 267.31, 588.63 254.71, 602.85 253.13, 610.07 252.94, 614.69 254.23))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,26,"POLYGON ((658.04 253.43, 658.36 269.74, 635.18 270.20, 631.75 267.11, 630.99 253.70, 658.04 253.43))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,27,"POLYGON ((800.68 251.56, 818.30 252.67, 817.21 269.55, 799.61 268.44, 800.68 251.56))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,28,"POLYGON ((790.66 275.77, 770.21 276.84, 769.35 273.47, 759.08 274.40, 755.02 245.27, 761.42 244.37, 760.63 238.69, 772.64 237.03, 776.78 254.70, 788.57 253.74, 790.66 275.77))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,29,"POLYGON ((609.00 164.65, 629.96 166.36, 633.91 174.43, 632.62 182.65, 606.97 182.81, 606.08 167.45, 609.00 164.65))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,30,"POLYGON ((675.99 164.30, 676.33 179.98, 652.65 180.63, 652.12 165.86, 654.47 164.76, 675.99 164.30))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,31,"POLYGON ((590.06 161.98, 591.58 177.99, 559.37 180.71, 558.13 164.83, 568.49 164.01, 590.06 161.98))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,32,"POLYGON ((734.16 164.80, 759.85 162.24, 761.90 178.41, 735.72 179.65, 734.16 164.80))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,33,"POLYGON ((779.43 162.78, 802.22 162.34, 802.46 177.38, 796.68 177.53, 780.54 177.34, 779.43 162.78))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,34,"POLYGON ((689.09 157.11, 714.07 155.87, 713.41 158.84, 720.27 160.73, 721.64 179.43, 702.65 178.58, 693.45 177.64, 689.90 177.29, 689.09 157.11))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,35,"POLYGON ((815.82 152.29, 829.54 152.52, 829.47 155.76, 833.71 155.83, 833.85 161.55, 830.87 164.85, 830.95 171.71, 833.70 171.41, 833.55 177.94, 828.83 177.84, 828.07 179.44, 817.84 179.70, 815.47 177.80, 815.82 152.29))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3721089,36,"POLYGON ((689.30 118.01, 707.43 116.49, 708.37 129.56, 690.65 130.87, 689.30 118.01))",1
